Name	Year	Country Code	Country	 Region 	Europe	Continent	Access Number	Subtype
08ZMHM0109	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120109	C
08ZMHM0108	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120108	C
08ZMHM0107	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120107	C
08ZMHM0106	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120106	C
08ZMHM0105	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120105	C
08ZMHM0103	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120103	C
08ZMHM0102	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120102	C
08ZMHM0101	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120101	C
08ZMHM0100	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120100	C
08ZMHM0099	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120099	C
08ZMHM0097	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120097	C
08ZMHM0096	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120096	C
08ZMHM0095	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120095	C
08ZMHM0094	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120094	C
08ZMHM0093	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120093	C
08ZMHM0092	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120092	C
08ZMHM0091	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120091	C
08ZMHM0090	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120090	C
08ZMHM0088	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120088	C
08ZMHM0087	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120087	C
08ZMHM0086	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120086	C
08ZMHM0085	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120085	C
08ZMHM0084	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120084	C
08ZMHM0083	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120083	C
08ZMHM0082	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120082	C
08ZMHM0081	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120081	C
08ZMHM0080	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120080	C
08ZMHM0079	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120079	C
08ZMHM0078	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120078	C
08ZMHM0077	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120077	C
08ZMHM0075	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120075	C
08ZMHM0074	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120074	C
08ZMHM0073	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120073	C
08ZMHM0072	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120072	C
08ZMHM0071	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120071	C
08ZMHM0070	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120070	C
08ZMHM0069	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120069	C
08ZMHM0068	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120068	C
08ZMHM0067	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120067	C
08ZMHM0066	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120066	C
08ZMHM0065	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120065	C
08ZMHM0063	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120063	C
08ZMHM0062	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120062	C
08ZMHM0061	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120061	C
08ZMHM0059	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120059	C
08ZMHM0058	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120058	C
08ZMHM0057	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120057	C
08ZMHM0056	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120056	C
08ZMHM0055	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120055	C
08ZMHM0054	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120054	C
08ZMHM0053	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120053	C
08ZMHM0051	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120051	C
08ZMHM0050	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120050	C
08ZMHM0049	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120049	C
08ZMHM0047	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120047	C
08ZMHM0046	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120046	C
08ZMHM0045	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120045	C
08ZMHM0044	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120044	C
08ZMHM0043	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120043	C
08ZMHM0042	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120042	C
08ZMHM0040	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120040	C
08ZMHM0038	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120038	C
08ZMHM0037	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120037	C
08ZMHM0036	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120036	C
08ZMHM0035	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120035	C
08ZMHM0034	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120034	C
08ZMHM0033	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120033	C
08ZMHM0032	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120032	C
08ZMHM0031	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120031	C
08ZMHM0030	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120030	C
08ZMHM0029	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120029	C
08ZMHM0028	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120028	C
08ZMHM0027	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120027	C
08ZMHM0026	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120026	C
08ZMHM0025	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120025	C
08ZMHM0023	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120023	C
08ZMHM0022	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120022	C
08ZMHM0021	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120021	C
08ZMHM0020	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120020	C
08ZMHM0019	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120019	C
08ZMHM0018	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120018	C
08ZMHM0017	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120017	C
08ZMHM0016	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120016	C
08ZMHM0015	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120015	C
08ZMHM0014	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120014	C
08ZMHM0013	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120013	C
08ZMHM0012	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120012	C
08ZMHM0011	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120011	C
08ZMHM0010	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120010	C
08ZMHM0009	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120009	C
08ZMHM0008	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120008	C
08ZMHM0007	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120007	C
08ZMHM0006	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120006	C
08ZMHM0005	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120005	C
08ZMHM0004	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120004	C
08ZMHM0003	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120003	C
08ZMHM0002	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120002	C
08ZMHM0001	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM120001	C
08ZMHM9999	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119999	C
08ZMHM9998	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119998	C
08ZMHM9997	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119997	C
08ZMHM9996	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119996	C
08ZMHM9995	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119995	C
08ZMHM9994	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119994	C
08ZMHM9993	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119993	C
08ZMHM9992	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119992	C
08ZMHM9991	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119991	C
08ZMHM9990	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119990	C
08ZMHM9988	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119988	C
08ZMHM9987	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119987	C
08ZMHM9986	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119986	C
08ZMHM9984	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119984	C
08ZMHM9983	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119983	C
08ZMHM9982	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119982	C
08ZMHM9981	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119981	C
08ZMHM9980	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119980	C
08ZMHM9979	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119979	C
08ZMHM9978	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119978	C
08ZMHM9977	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119977	C
08ZMHM9976	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119976	C
08ZMHM9975	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119975	C
08ZMHM9974	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119974	C
08ZMHM9972	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119972	C
08ZMHM9971	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119971	C
08ZMHM9970	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119970	C
08ZMHM9969	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119969	C
08ZMHM9968	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119968	C
08ZMHM9967	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119967	C
08ZMHM9966	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119966	C
08ZMHM9964	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119964	C
08ZMHM9963	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119963	C
08ZMHM9962	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119962	C
08ZMHM9961	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119961	C
08ZMHM9960	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119960	C
08ZMHM9959	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119959	C
08ZMHM9958	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119958	C
08ZMHM9957	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119957	C
08ZMHM9956	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119956	C
08ZMHM9955	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119955	C
08ZMHM9954	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119954	C
08ZMHM9953	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119953	C
08ZMHM9952	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119952	C
08ZMHM9951	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119951	C
08ZMHM9950	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119950	C
08ZMHM9948	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119948	C
08ZMHM9947	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119947	C
08ZMHM9946	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119946	C
08ZMHM9945	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119945	C
08ZMHM9944	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119944	C
08ZMHM9943	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119943	C
08ZMHM9942	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119942	C
08ZMHM9940	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119940	C
08ZMHM9939	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119939	C
08ZMHM9938	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119938	C
08ZMHM9937	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119937	C
08ZMHM9936	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119936	C
08ZMHM9935	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119935	C
08ZMHM9934	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119934	C
08ZMHM9933	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119933	C
08ZMHM9931	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119931	C
08ZMHM9930	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119930	C
08ZMHM9929	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119929	C
08ZMHM9928	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119928	C
08ZMHM9927	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119927	C
08ZMHM9926	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119926	C
08ZMHM9925	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119925	C
08ZMHM9924	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119924	C
08ZMHM9923	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119923	C
08ZMHM9922	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119922	C
08ZMHM9921	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119921	C
08ZMHM9920	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119920	C
08ZMHM9919	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119919	C
08ZMHM9918	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119918	C
08ZMHM9917	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119917	C
08ZMHM9916	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119916	C
08ZMHM9915	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119915	C
08ZMHM9914	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119914	C
08ZMHM9912	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119912	C
08ZMHM9911	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119911	C
08ZMHM9910	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119910	C
08ZMHM9909	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119909	C
08ZMHM9908	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119908	C
08ZMHM9907	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119907	C
08ZMHM9905	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119905	C
08ZMHM9904	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119904	C
08ZMHM9903	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119903	C
08ZMHM9902	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119902	C
08ZMHM9901	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119901	C
08ZMHM9899	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119899	C
08ZMHM9898	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119898	C
08ZMHM9897	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119897	C
08ZMHM9896	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119896	C
08ZMHM9895	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119895	C
08ZMHM9893	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119893	C
08ZMHM9892	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119892	C
08ZMHM9891	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119891	C
08ZMHM9890	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119890	C
08ZMHM9889	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119889	C
08ZMHM9887	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119887	C
08ZMHM9886	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119886	C
08ZMHM9885	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119885	C
08ZMHM9884	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119884	C
08ZMHM9883	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119883	C
08ZMHM9882	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119882	C
08ZMHM9881	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119881	C
08ZMHM9880	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119880	C
08ZMHM9879	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119879	C
08ZMHM9878	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119878	C
08ZMHM9877	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119877	C
08ZMHM9876	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119876	C
08ZMHM9875	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119875	C
08ZMHM9874	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119874	C
08ZMHM9873	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119873	C
08ZMHM9872	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119872	C
08ZMHM9871	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119871	C
08ZMHM9870	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119870	C
08ZMHM9869	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119869	C
08ZMHM9868	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119868	C
08ZMHM9867	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119867	C
08ZMHM9866	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119866	C
08ZMHM9865	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119865	C
08ZMHM9864	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119864	C
08ZMHM9862	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119862	C
08ZMHM9861	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119861	C
08ZMHM9860	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119860	C
08ZMHM9859	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119859	C
08ZMHM9858	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119858	C
08ZMHM9857	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119857	C
08ZMHM9856	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119856	C
08ZMHM9855	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119855	C
08ZMHM9854	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119854	C
08ZMHM9853	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119853	C
08ZMHM9852	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119852	C
08ZMHM9851	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119851	C
08ZMHM9850	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119850	C
08ZMHM9848	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119848	C
08ZMHM9847	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119847	C
08ZMHM9846	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119846	C
08ZMHM9845	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119845	C
08ZMHM9844	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119844	C
08ZMHM9843	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119843	C
08ZMHM9842	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119842	C
08ZMHM9841	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119841	C
08ZMHM9839	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119839	C
08ZMHM9838	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119838	C
08ZMHM9836	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119836	C
08ZMHM9835	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119835	C
08ZMHM9834	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119834	C
08ZMHM9833	2008	ZM	Zambia	CentralAfrica	CentralAfrica	CentralSouthernAfrica	HM119833	C
